sampleId,geneSymbol,expressionLevel
ESP002-101_C2D28_Healthy,ATF3,-0.301918
ESP002-101_C2D28_Healthy,TIE1,-0.470218
ESP002-101_C2D28_Healthy,CD44,2.874186
ESP002-101_C2D28_Healthy,ALDOA,3.327091
ESP002-101_C2D28_Healthy,FAS,-1.376351
ESP002-101_C2D28_Healthy,MRE11,0.337297
ESP002-101_C2D28_Healthy,IL10,-2.038997
ESP002-101_C2D28_Healthy,BMP2,-0.847704
ESP002-101_C2D28_Healthy,BAX,-0.241949
ESP002-101_C2D28_Healthy,EIF5AL1,-3.07679
ESP002-101_C2D28_Healthy,KIT,1.186736
ESP002-101_C2D28_Healthy,CDK6,-0.208943
ESP002-101_C2D28_Healthy,SPIB,-2.019528
ESP002-101_C2D28_Healthy,PFKFB3,-1.042051
ESP002-101_C2D28_Healthy,CXCL12,2.865475
ESP002-101_C2D28_Healthy,CSF3,-0.303838
ESP002-101_C2D28_Healthy,KIR2DL3,-1.847734
ESP002-101_C2D28_Healthy,CD40,-0.378278
ESP002-101_C2D28_Healthy,IRF1,1.335686
ESP002-101_C2D28_Healthy,MGMT,-0.520013
ESP002-101_C2D28_Healthy,GLUD1,2.142162
ESP002-101_C2D28_Healthy,IFI35,0.063235
ESP002-101_C2D28_Healthy,PF4,-2.213041
ESP002-101_C2D28_Healthy,GPSM3,0.194099
ESP002-101_C2D28_Healthy,SLC2A1,-1.414301
ESP002-101_C2D28_Healthy,PLS3 (T-plastin),7.080346
ESP002-101_C2D28_Healthy,IL2,-1.960303
ESP002-101_C2D28_Healthy,CREBBP,7.532142
ESP002-101_C2D28_Healthy,SNAI1,-0.564522
ESP002-101_C2D28_Healthy,CTNNB1,2.963354
ESP002-101_C2D28_Healthy,NOTCH2,2.204478
ESP002-101_C2D28_Healthy,NFKB2,0.279922
ESP002-101_C2D28_Healthy,IL33,0.895274
ESP002-101_C2D28_Healthy,TREM2,-1.603863
ESP002-101_C2D28_Healthy,CCL26,4.316833
ESP002-101_C2D28_Healthy,LAMC2,0.112687
ESP002-101_C2D28_Healthy,AQP9,-0.529985
ESP002-101_C2D28_Healthy,NKp30(NCR3),4.215155
ESP002-101_C2D28_Healthy,PRKCA,-1.182603
ESP002-101_C2D28_Healthy,TSLP,-1.090168
ESP002-101_C2D28_Healthy,HLA-DOB,-2.320737
ESP002-101_C2D28_Healthy,ANGPTL4,-1.255134
ESP002-101_C2D28_Healthy,TNFRSF25,0.960506
ESP002-101_C2D28_Healthy,MS4A4A,0.241321
ESP002-101_C2D28_Healthy,CLEC5A,-1.533014
ESP002-101_C2D28_Healthy,ITGAM,-1.332189
ESP002-101_C2D28_Healthy,MMP9,-0.629352
ESP002-101_C2D28_Healthy,CD7,-2.07824
ESP002-101_C2D28_Healthy,VHL,-1.813656
ESP002-101_C2D28_Healthy,OLFML2B,-0.163757
ESP002-101_C2D28_Healthy,IL6,-2.093019
ESP002-101_C2D28_Healthy,TNFRSF1A,0.403398
ESP002-101_C2D28_Healthy,DKK1,-2.163357
ESP002-101_C2D28_Healthy,FANCA,-2.033946
ESP002-101_C2D28_Healthy,TNF,-0.307923
ESP002-101_C2D28_Healthy,LTB,-0.906156
ESP002-101_C2D28_Healthy,PPARGC1B,-0.46307
ESP002-101_C2D28_Healthy,RPS6KB1,-0.189492
ESP002-101_C2D28_Healthy,CD38,-4.145313
ESP002-101_C2D28_Healthy,DTX3L,0.726743
ESP002-101_C2D28_Healthy,TMEM173,-0.41513
ESP002-101_C2D28_Healthy,TYK2,5.66457
ESP002-101_C2D28_Healthy,NEIL1,-0.913754
ESP002-101_C2D28_Healthy,HELLS,-1.070248
ESP002-101_C2D28_Healthy,TGFBR1,0.813559
ESP002-101_C2D28_Healthy,MB21D1,-1.233888
ESP002-101_C2D28_Healthy,CCR2,-2.032804
ESP002-101_C2D28_Healthy,MSH2,-0.64855
ESP002-101_C2D28_Healthy,RAD51,-1.713554
ESP002-101_C2D28_Healthy,TNFRSF18,-0.989328
ESP002-101_C2D28_Healthy,FCGR3A/B,-1.48856
ESP002-101_C2D28_Healthy,STAT1,-0.099434
ESP002-101_C2D28_Healthy,CTSS,1.18755
ESP002-101_C2D28_Healthy,PDK1,-0.291198
ESP002-101_C2D28_Healthy,ITGAV,1.663459
ESP002-101_C2D28_Healthy,ANGPT1,-1.42348
ESP002-101_C2D28_Healthy,BCL6B,-1.70674
ESP002-101_C2D28_Healthy,CDH2,-1.758123
ESP002-101_C2D28_Healthy,CSF3R,-1.558349
ESP002-101_C2D28_Healthy,RELB,-0.70674
ESP002-101_C2D28_Healthy,HLA-G,6.76358
ESP002-101_C2D28_Healthy,CXCL16,-0.740584
ESP002-101_C2D28_Healthy,IL6R,-0.624399
ESP002-101_C2D28_Healthy,PDGFA,-0.87869
ESP002-101_C2D28_Healthy,PIK3R1,1.993554
ESP002-101_C2D28_Healthy,HK1,0.613815
ESP002-101_C2D28_Healthy,AXL,-0.516226
ESP002-101_C2D28_Healthy,HK2,-0.93114
ESP002-101_C2D28_Healthy,PDGFRB,1.272819
ESP002-101_C2D28_Healthy,SMAD3,5.965926
ESP002-101_C2D28_Healthy,FADD,-0.630963
ESP002-101_C2D28_Healthy,CD74,5.12796
ESP002-101_C2D28_Healthy,RIPK2,-1.096243
ESP002-101_C2D28_Healthy,CD45RB,-3.517707
ESP002-101_C2D28_Healthy,BAD,-1.928804
ESP002-101_C2D28_Healthy,PKM,3.45827
ESP002-101_C2D28_Healthy,KLRB1,-4.428439
ESP002-101_C2D28_Healthy,ADORA2A,-1.660857
ESP002-101_C2D28_Healthy,IFIT1,-0.724905
ESP002-101_C2D28_Healthy,UBE2T,-0.99359
ESP002-101_C2D28_Healthy,RPL23,5.146138
ESP002-101_C2D28_Healthy,ARG2,-2.455051
ESP002-101_C2D28_Healthy,TGFBR2,2.098594
ESP002-101_C2D28_Healthy,CRABP2,1.666718
ESP002-101_C2D28_Healthy,BLK,-0.091081
ESP002-101_C2D28_Healthy,CCL14,2.985863
ESP002-101_C2D28_Healthy,CCNB1,-0.442216
ESP002-101_C2D28_Healthy,STAT2,1.205396
ESP002-101_C2D28_Healthy,IKBKB,0.105768
ESP002-101_C2D28_Healthy,ZEB2,2.18648
ESP002-101_C2D28_Healthy,XIAP,6.160915
ESP002-101_C2D28_Healthy,LRRC32,0.137325
ESP002-101_C2D28_Healthy,IL22RA1,-0.333998
ESP002-101_C2D28_Healthy,ELOB,-0.911697
ESP002-101_C2D28_Healthy,ITGA1,0.026792
ESP002-101_C2D28_Healthy,IL24,-2.007054
ESP002-101_C2D28_Healthy,PVRIG,-1.253022
ESP002-101_C2D28_Healthy,RB1,0.102857
ESP002-101_C2D28_Healthy,SRP54,0.309664
ESP002-101_C2D28_Healthy,ICAM3,-2.039053
ESP002-101_C2D28_Healthy,CCR5,-2.369398
ESP002-101_C2D28_Healthy,CTLA4,-1.370276
ESP002-101_C2D28_Healthy,GLS,-0.566873
ESP002-101_C2D28_Healthy,GSK3B,6.038687
ESP002-101_C2D28_Healthy,ITGAE,-0.441111
ESP002-101_C2D28_Healthy,MET,0.038223
ESP002-101_C2D28_Healthy,WNT3A,-1.858743
ESP002-101_C2D28_Healthy,TYMP,0.61481
ESP002-101_C2D28_Healthy,IFI16,1.803288
ESP002-101_C2D28_Healthy,PVR,-0.98337
ESP002-101_C2D28_Healthy,P4HA2,0.334143
ESP002-101_C2D28_Healthy,BRIP1,-1.660263
ESP002-101_C2D28_Healthy,IL10RB,6.798575
ESP002-101_C2D28_Healthy,ESR1,-1.122715
ESP002-101_C2D28_Healthy,DAB2,0.943431
ESP002-101_C2D28_Healthy,DUSP1,2.365205
ESP002-101_C2D28_Healthy,CD8B,-0.896473
ESP002-101_C2D28_Healthy,ACVR1C,-2.8058
ESP002-101_C2D28_Healthy,IL15,-0.195778
ESP002-101_C2D28_Healthy,KIR3DL1,-1.973386
ESP002-101_C2D28_Healthy,CDH1,0.497721
ESP002-101_C2D28_Healthy,HES1,-0.435109
ESP002-101_C2D28_Healthy,IHH,-1.916624
ESP002-101_C2D28_Healthy,CCL19,-0.053174
ESP002-101_C2D28_Healthy,C2,-0.313473
ESP002-101_C2D28_Healthy,TLR7,-1.700888
ESP002-101_C2D28_Healthy,IL2RA,-1.585039
ESP002-101_C2D28_Healthy,PRKAA2,-0.98054
ESP002-101_C2D28_Healthy,COL11A2,-1.760876
ESP002-101_C2D28_Healthy,TNFRSF10D,-1.870842
ESP002-101_C2D28_Healthy,SIGLEC8,-2.282613
ESP002-101_C2D28_Healthy,PC,-0.388869
ESP002-101_C2D28_Healthy,IL17A,-2.75853
ESP002-101_C2D28_Healthy,GLI1,-2.206757
ESP002-101_C2D28_Healthy,GNG4,-2.482002
ESP002-101_C2D28_Healthy,LDHB,1.65975
ESP002-101_C2D28_Healthy,GATA3,9.202965
ESP002-101_C2D28_Healthy,DTX4,-1.75014
ESP002-101_C2D28_Healthy,CD3G,-1.380588
ESP002-101_C2D28_Healthy,S100A8,-0.715153
ESP002-101_C2D28_Healthy,ZC3H12A,-1.102292
ESP002-101_C2D28_Healthy,IER3,-0.635572
ESP002-101_C2D28_Healthy,CD4,0.228029
ESP002-101_C2D28_Healthy,S100A12,-1.765971
ESP002-101_C2D28_Healthy,CD6,-1.169783
ESP002-101_C2D28_Healthy,CD163,-0.69108
ESP002-101_C2D28_Healthy,DUSP2,-1.481345
ESP002-101_C2D28_Healthy,HERC6,-1.742844
ESP002-101_C2D28_Healthy,MRC1,0.747449
ESP002-101_C2D28_Healthy,DLL4,-1.397412
ESP002-101_C2D28_Healthy,SAMSN1,-1.512636
ESP002-101_C2D28_Healthy,CD28,-1.805376
ESP002-101_C2D28_Healthy,TAP2,-0.258994
ESP002-101_C2D28_Healthy,ICOS,-2.14894
ESP002-101_C2D28_Healthy,TNFSF12,0.8471
ESP002-101_C2D28_Healthy,IFITM2,2.412771
ESP002-101_C2D28_Healthy,DNMT1,-0.190653
ESP002-101_C2D28_Healthy,TNFSF8,-2.080702
ESP002-101_C2D28_Healthy,TGFB2,-0.640217
ESP002-101_C2D28_Healthy,TMEM140,-0.44184
ESP002-101_C2D28_Healthy,COL11A1,-2.219625
ESP002-101_C2D28_Healthy,GIMAP6,-0.696973
ESP002-101_C2D28_Healthy,IRF4,-2.020354
ESP002-101_C2D28_Healthy,BNIP3,-0.121778
ESP002-101_C2D28_Healthy,FPR3,0.354774
ESP002-101_C2D28_Healthy,HLA-C,3.43981
ESP002-101_C2D28_Healthy,VEGFC,-0.725284
ESP002-101_C2D28_Healthy,SIGLEC1,-0.229994
ESP002-101_C2D28_Healthy,BID,-1.433546
ESP002-101_C2D28_Healthy,MAPK10,-2.008847
ESP002-101_C2D28_Healthy,FCN1,-0.288888
ESP002-101_C2D28_Healthy,H2AFX,-1.977933
ESP002-101_C2D28_Healthy,CBLC,-0.727999
ESP002-101_C2D28_Healthy,CASP3,-0.220202
ESP002-101_C2D28_Healthy,CD226,4.321166
ESP002-101_C2D28_Healthy,PIAS4,-0.466806
ESP002-101_C2D28_Healthy,HLA-DRA,3.327041
ESP002-101_C2D28_Healthy,ULBP2,-3.21238
ESP002-101_C2D28_Healthy,CASP1,0.258253
ESP002-101_C2D28_Healthy,MS4A2,-0.762505
ESP002-101_C2D28_Healthy,HSD11B1,-0.364176
ESP002-101_C2D28_Healthy,GAS1,1.008033
ESP002-101_C2D28_Healthy,FUT4,-1.640563
ESP002-101_C2D28_Healthy,CSF1,-0.641892
ESP002-101_C2D28_Healthy,FAM30A,-2.565943
ESP002-101_C2D28_Healthy,ITPK1,0.087705
ESP002-101_C2D28_Healthy,BCAT1,-1.009531
ESP002-101_C2D28_Healthy,CD80,-2.97461
ESP002-101_C2D28_Healthy,C1QB,0.827305
ESP002-101_C2D28_Healthy,RELN,-1.08672
ESP002-101_C2D28_Healthy,ICAM5,-2.283241
ESP002-101_C2D28_Healthy,MAML2,0.080346
ESP002-101_C2D28_Healthy,OLR1,-2.573262
ESP002-101_C2D28_Healthy,NFKBIE,-0.858083
ESP002-101_C2D28_Healthy,WNT11,-0.508936
ESP002-101_C2D28_Healthy,LILRA3,-0.73382
ESP002-101_C2D28_Healthy,TNFSF13B,-1.573409
ESP002-101_C2D28_Healthy,AIRE,4.848616
ESP002-101_C2D28_Healthy,TDO2,-2.454252
ESP002-101_C2D28_Healthy,MAP3K5,-0.468031
ESP002-101_C2D28_Healthy,HLA-F,1.913301
ESP002-101_C2D28_Healthy,CD3E,-0.846543
ESP002-101_C2D28_Healthy,RRM2,-1.534441
ESP002-101_C2D28_Healthy,C7,-0.423314
ESP002-101_C2D28_Healthy,TNFRSF14,0.27881
ESP002-101_C2D28_Healthy,FCGRT,1.962403
ESP002-101_C2D28_Healthy,WNT2,-2.626307
ESP002-101_C2D28_Healthy,MICB,-1.452118
ESP002-101_C2D28_Healthy,HMGA1,0.181291
ESP002-101_C2D28_Healthy,IL21R,-1.243084
ESP002-101_C2D28_Healthy,CD300A,-1.037956
ESP002-101_C2D28_Healthy,TWIST1,0.001054
ESP002-101_C2D28_Healthy,IL1RN,-2.718876
ESP002-101_C2D28_Healthy,CXCL1,-1.272182
ESP002-101_C2D28_Healthy,SFXN1,0.034293
ESP002-101_C2D28_Healthy,GNLY,-0.915002
ESP002-101_C2D28_Healthy,ULBP5(RAET1G),4.984131
ESP002-101_C2D28_Healthy,NID2,-0.0338
ESP002-101_C2D28_Healthy,NECTIN1,2.188526
ESP002-101_C2D28_Healthy,SERPINA1,-1.444599
ESP002-101_C2D28_Healthy,NKG2C(KLRC2),4.12615
ESP002-101_C2D28_Healthy,PDGFB,-0.091551
ESP002-101_C2D28_Healthy,HLA-B,5.536338
ESP002-101_C2D28_Healthy,VCAM1,-0.136467
ESP002-101_C2D28_Healthy,HLA-DPB1,2.59035
ESP002-101_C2D28_Healthy,HLA-DOA,-0.068228
ESP002-101_C2D28_Healthy,GBP2,1.484971
ESP002-101_C2D28_Healthy,ATM,0.649499
ESP002-101_C2D28_Healthy,PSMB8,0.018621
ESP002-101_C2D28_Healthy,MLH1,-1.461574
ESP002-101_C2D28_Healthy,STAT6,6.621315
ESP002-101_C2D28_Healthy,PLA1A,-1.897979
ESP002-101_C2D28_Healthy,NT5E,0.712783
ESP002-101_C2D28_Healthy,TOX,4.775242
ESP002-101_C2D28_Healthy,PALMD,0.766666
ESP002-101_C2D28_Healthy,UBA7,0.282875
ESP002-101_C2D28_Healthy,PIK3CD,-0.791919
ESP002-101_C2D28_Healthy,NOD2,-1.500392
ESP002-101_C2D28_Healthy,CEACAM3,-0.85222
ESP002-101_C2D28_Healthy,RIPK3,-1.134378
ESP002-101_C2D28_Healthy,IL1R2,-1.481533
ESP002-101_C2D28_Healthy,JAK1,0.523563
ESP002-101_C2D28_Healthy,LBP,4.225685
ESP002-101_C2D28_Healthy,ENO1,2.768387
ESP002-101_C2D28_Healthy,LILRA1,-1.533648
ESP002-101_C2D28_Healthy,BBS1,-0.112318
ESP002-101_C2D28_Healthy,MYD88,-1.972488
ESP002-101_C2D28_Healthy,CXCR3,-1.353438
ESP002-101_C2D28_Healthy,CD1C,0.277318
ESP002-101_C2D28_Healthy,TLR9,-1.455646
ESP002-101_C2D28_Healthy,CCL7,-2.813321
ESP002-101_C2D28_Healthy,CPA3,1.176682
ESP002-101_C2D28_Healthy,SH2D1A,-2.484465
ESP002-101_C2D28_Healthy,CCR4,-2.023597
ESP002-101_C2D28_Healthy,HDAC4,-0.738691
ESP002-101_C2D28_Healthy,POLD1,-1.426977
ESP002-101_C2D28_Healthy,PTPN11,1.178816
ESP002-101_C2D28_Healthy,JAK2,-0.691095
ESP002-101_C2D28_Healthy,WNT10A,-1.486596
ESP002-101_C2D28_Healthy,ITGB2,0.741918
ESP002-101_C2D28_Healthy,TYMS,-1.21405
ESP002-101_C2D28_Healthy,KAT2B,1.252831
ESP002-101_C2D28_Healthy,ITGA6,1.638239
ESP002-101_C2D28_Healthy,TBX21,-1.150418
ESP002-101_C2D28_Healthy,BRCA1,-1.150296
ESP002-101_C2D28_Healthy,COL17A1,3.582788
ESP002-101_C2D28_Healthy,BIRC3,-2.159253
ESP002-101_C2D28_Healthy,KRAS,-1.074613
ESP002-101_C2D28_Healthy,IL11RA,-0.581272
ESP002-101_C2D28_Healthy,PI-9(SERPINB9),4.99122
ESP002-101_C2D28_Healthy,SIRPA,-0.157994
ESP002-101_C2D28_Healthy,CEBPB,1.640489
ESP002-101_C2D28_Healthy,VTCN1,-1.052959
ESP002-101_C2D28_Healthy,SGK1,0.388235
ESP002-101_C2D28_Healthy,NLRC5,0.550265
ESP002-101_C2D28_Healthy,CCL8,-1.796682
ESP002-101_C2D28_Healthy,TRAF1,-0.836639
ESP002-101_C2D28_Healthy,ADAM12,-2.078654
ESP002-101_C2D28_Healthy,MMRN2,-0.201777
ESP002-101_C2D28_Healthy,PTGS2,-1.451159
ESP002-101_C2D28_Healthy,SMAD5,0.57522
ESP002-101_C2D28_Healthy,CEACAM5,4.566722
ESP002-101_C2D28_Healthy,LCK,-2.690986
ESP002-101_C2D28_Healthy,ITGB3,-1.75021
ESP002-101_C2D28_Healthy,FCGR2B,-3.432741
ESP002-101_C2D28_Healthy,NRAS,0.495175
ESP002-101_C2D28_Healthy,IL34,0.303608
ESP002-101_C2D28_Healthy,LAMA1,-2.060377
ESP002-101_C2D28_Healthy,CLEC4E,-2.619805
ESP002-101_C2D28_Healthy,IL18R1,-1.426076
ESP002-101_C2D28_Healthy,MFNG,-0.476515
ESP002-101_C2D28_Healthy,TTC30A,-1.419152
ESP002-101_C2D28_Healthy,TNFRSF10C,-1.719938
ESP002-101_C2D28_Tumor,IGHG1,9.597526
ESP002-101_C2D28_Tumor,CCNO,-2.108323
ESP002-101_C2D28_Tumor,MYC,1.823149
ESP002-101_C2D28_Tumor,CD79A,-3.07308
ESP002-101_C2D28_Tumor,FSTL3,-1.683825
ESP002-101_C2D28_Tumor,VCAN,1.806833
ESP002-101_C2D28_Tumor,CX3CL1,0.601314
ESP002-101_C2D28_Tumor,ERBB2,0.459597
ESP002-101_C2D28_Tumor,FAM124B,-1.888756
ESP002-101_C2D28_Tumor,AKT1,1.358988
ESP002-101_C2D28_Tumor,SMAD4,7.264542
ESP002-101_C2D28_Tumor,KDR,-1.294599
ESP002-101_C2D28_Tumor,EGF,-3.49407
ESP002-101_C2D28_Tumor,MAGEA12,-5.166084
ESP002-101_C2D28_Tumor,IFNA1,-5.684616
ESP002-101_C2D28_Tumor,TGFB3,0.280583
ESP002-101_C2D28_Tumor,MFGE8,2.066038
ESP002-101_C2D28_Tumor,CXCL2,-1.117186
ESP002-101_C2D28_Tumor,CCND2,-1.161093
ESP002-101_C2D28_Tumor,PDZK1IP1,1.024128
ESP002-101_C2D28_Tumor,JAG2,-1.192727
ESP002-101_C2D28_Tumor,C5,-2.085979
ESP002-101_C2D28_Tumor,CD79B,-1.852388
ESP002-101_C2D28_Tumor,CXCR2,-2.10489
ESP002-101_C2D28_Tumor,PSMB10,-0.332153
ESP002-101_C2D28_Tumor,ZEB1,0.300241
ESP002-101_C2D28_Tumor,ANLN,-1.574483
ESP002-101_C2D28_Tumor,TAF3,-2.942559
ESP002-101_C2D28_Tumor,CD276,0.382074
ESP002-101_C2D28_Tumor,ICAM1,0.721293
ESP002-101_C2D28_Tumor,IL16,1.233129
ESP002-101_C2D28_Tumor,CXCL3,-3.532759
ESP002-101_C2D28_Tumor,PRR5,-2.259077
ESP002-101_C2D28_Tumor,CTSW,-3.433847
ESP002-101_C2D28_Tumor,CXCR4,-2.347472
ESP002-101_C2D28_Tumor,IFNGR2,2.366801
ESP002-101_C2D28_Tumor,CDH11,-0.140799
ESP002-101_C2D28_Tumor,COL6A3,2.116121
ESP002-101_C2D28_Tumor,GZMK,-0.609461
ESP002-101_C2D28_Tumor,IRF2,0.080048
ESP002-101_C2D28_Tumor,RPL7A,5.803364
ESP002-101_C2D28_Tumor,GPR160,-3.107379
ESP002-101_C2D28_Tumor,MICA,-0.20336
ESP002-101_C2D28_Tumor,TAPBPL,-0.026377
ESP002-101_C2D28_Tumor,LCP1,8.976486
ESP002-101_C2D28_Tumor,CXCL14,5.240984
ESP002-101_C2D28_Tumor,CD14,0.799198
ESP002-101_C2D28_Tumor,IL18,0.166599
ESP002-101_C2D28_Tumor,CLEC14A,-0.406114
ESP002-101_C2D28_Tumor,HMGB1,-0.906917
ESP002-101_C2D28_Tumor,KIF2C,-1.325622
ESP002-101_C2D28_Tumor,DNMT3A,6.405405
ESP002-101_C2D28_Tumor,RNLS,-3.371176
ESP002-101_C2D28_Tumor,RPTOR,-0.13918
ESP002-101_C2D28_Tumor,CD68,-1.098184
ESP002-101_C2D28_Tumor,CCL13,1.037161
ESP002-101_C2D28_Tumor,CYBB,0.749576
ESP002-101_C2D28_Tumor,PLA2G2A,-1.656096
ESP002-101_C2D28_Tumor,FGF13,-3.139109
ESP002-101_C2D28_Tumor,CNTFR,-1.304205
ESP002-101_C2D28_Tumor,CD244,-2.286084
ESP002-101_C2D28_Tumor,CSF2RB,-1.095994
ESP002-101_C2D28_Tumor,MAP3K7,0.514745
ESP002-101_C2D28_Tumor,FASLG,-1.542257
ESP002-101_C2D28_Tumor,CD209,-1.229911
ESP002-101_C2D28_Tumor,IRF7,-1.916316
ESP002-101_C2D28_Tumor,PTCD2,-2.069223
ESP002-101_C2D28_Tumor,PIK3R2,0.736584
ESP002-101_C2D28_Tumor,ULBP6(RAET1L),3.642105
ESP002-101_C2D28_Tumor,LILRA5,-4.027731
ESP002-101_C2D28_Tumor,IL32,1.392409
ESP002-101_C2D28_Tumor,CCND3,-0.52336
ESP002-101_C2D28_Tumor,BIRC5,-0.649245
ESP002-101_C2D28_Tumor,LGALS9,0.208341
ESP002-101_C2D28_Tumor,RASAL1,-3.090022
ESP002-101_C2D28_Tumor,PDCD1LG2,-1.556054
ESP002-101_C2D28_Tumor,IL11,-3.873857
ESP002-101_C2D28_Tumor,PRKX,-3.744236
ESP002-101_C2D28_Tumor,SNCA,-1.35666
ESP002-101_C2D28_Tumor,ADGRE1,-4.555703
ESP002-101_C2D28_Tumor,IL1F7,6.22045
ESP002-101_C2D28_Tumor,PSMB9,1.912595
ESP002-101_C2D28_Tumor,RUNX3,-1.811851
ESP002-101_C2D28_Tumor,PGPEP1,-1.609695
ESP002-101_C2D28_Tumor,MELK,-1.708294
ESP002-101_C2D28_Tumor,ISG15,-1.753885
ESP002-101_C2D28_Tumor,EIF2B4,-2.002054
ESP002-101_C2D28_Tumor,IRF9,0.144155
ESP002-101_C2D28_Tumor,IL1A,-2.47194
ESP002-101_C2D28_Tumor,FCRL2,-4.008282
ESP002-101_C2D28_Tumor,EIF4EBP1,-0.865059
ESP002-101_C2D28_Tumor,LTBP1,1.172894
ESP002-101_C2D28_Tumor,CD40LG,-0.758813
ESP002-101_C2D28_Tumor,HEY1,-2.100713
ESP002-101_C2D28_Tumor,HLA-DQA1,2.552239
ESP002-101_C2D28_Tumor,PRLR,-3.159006
ESP002-101_C2D28_Tumor,TNFRSF11A,-1.596074
ESP002-101_C2D28_Tumor,AREG,-2.26142
ESP002-101_C2D28_Tumor,BBC3,0.108908
ESP002-101_C2D28_Tumor,EDN1,-1.330715
ESP002-101_C2D28_Tumor,PARP12,-1.421039
ESP002-101_C2D28_Tumor,PIK3CG,-1.715121
ESP002-101_C2D28_Tumor,IL4,-2.299395
ESP002-101_C2D28_Tumor,F2RL1,-0.871452
ESP002-101_C2D28_Tumor,CXCL6,-4.328693
ESP002-101_C2D28_Tumor,TNFSF18,-4.870526
ESP002-101_C2D28_Tumor,JAK3,0.234367
ESP002-101_C2D28_Tumor,NKG7,0.702183
ESP002-101_C2D28_Tumor,TAPBP,1.977445
ESP002-101_C2D28_Tumor,MTOR,-0.238561
ESP002-101_C2D28_Tumor,SELP,-1.677264
ESP002-101_C2D28_Tumor,HLA-E,3.347726
ESP002-101_C2D28_Tumor,GOT1,-0.811151
ESP002-101_C2D28_Tumor,SMAP1,0.972759
ESP002-101_C2D28_Tumor,CDKN1A,0.096301
ESP002-101_C2D28_Tumor,CD45RA,-3.806585
ESP002-101_C2D28_Tumor,HNF1A,-2.816142
ESP002-101_C2D28_Tumor,TICAM1,-1.304253
ESP002-101_C2D28_Tumor,C1QA,1.008125
ESP002-101_C2D28_Tumor,CD86,-2.303948
ESP002-101_C2D28_Tumor,ITGA4,-0.766814
ESP002-101_C2D28_Tumor,ROR2,-1.383322
ESP002-101_C2D28_Tumor,WNT7B,-2.070848
ESP002-101_C2D28_Tumor,FLT1,-1.249566
ESP002-101_C2D28_Tumor,CTAG1B,-2.709693
ESP002-101_C2D28_Tumor,CLEC7A,-2.762735
ESP002-101_C2D28_Tumor,TNFRSF4,-3.22706
ESP002-101_C2D28_Tumor,MS4A6A,-1.655424
ESP002-101_C2D28_Tumor,ZNF385A,7.13757
ESP002-101_C2D28_Tumor,ANGPT2,-3.299106
ESP002-101_C2D28_Tumor,APH1B,-2.901278
ESP002-101_C2D28_Tumor,RORC,-0.351505
ESP002-101_C2D28_Tumor,GSK3A,7.049529
ESP002-101_C2D28_Tumor,NECTIN2,0.679769
ESP002-101_C2D28_Tumor,DPP4,1.007219
ESP002-101_C2D28_Tumor,CCL2,1.633308
ESP002-101_C2D28_Tumor,HCST,7.209947
ESP002-101_C2D28_Tumor,NF1,-0.055882
ESP002-101_C2D28_Tumor,ULBP4(RAET1E),5.614729
ESP002-101_C2D28_Tumor,S100A9,4.617907
ESP002-101_C2D28_Tumor,NFKBIA,3.368474
ESP002-101_C2D28_Tumor,BNIP3L,1.266134
ESP002-101_C2D28_Tumor,CST2,-4.210684
ESP002-101_C2D28_Tumor,APOL6,1.058041
ESP002-101_C2D28_Tumor,SYCP1,3.061602
ESP002-101_C2D28_Tumor,LEF1,4.926673
ESP002-101_C2D28_Tumor,BRD4,1.534759
ESP002-101_C2D28_Tumor,SLC16A1,-1.416866
ESP002-101_C2D28_Tumor,THBD,-0.726393
ESP002-101_C2D28_Tumor,TIGIT,-1.839314
ESP002-101_C2D28_Tumor,VSIR,-0.576309
ESP002-101_C2D28_Tumor,TRIM21,-0.542257
ESP002-101_C2D28_Tumor,NBN,-0.383316
ESP002-101_C2D28_Tumor,WNT4,-2.635253
ESP002-101_C2D28_Tumor,CXCL8,-4.116784
ESP002-101_C2D28_Tumor,FGF9,-4.616635
ESP002-101_C2D28_Tumor,C5AR1,-2.49118
ESP002-101_C2D28_Tumor,TNFRSF1B,0.886316
ESP002-101_C2D28_Tumor,HLA-DRB5,-4.2238
ESP002-101_C2D28_Tumor,GLUL,3.832738
ESP002-101_C2D28_Tumor,LY9,-1.514849
ESP002-101_C2D28_Tumor,TAP1,2.698252
ESP002-101_C2D28_Tumor,IFIH1,0.367147
ESP002-101_C2D28_Tumor,DEPTOR,-1.261788
ESP002-101_C2D28_Tumor,CSF1R,0.660611
ESP002-101_C2D28_Tumor,MARCO,0.187342
ESP002-101_C2D28_Tumor,NFIL3,-0.631818
ESP002-101_C2D28_Tumor,IKBKG,-1.287799
ESP002-101_C2D28_Tumor,CD58,-1.019277
ESP002-101_C2D28_Tumor,STAT5A,6.987314
ESP002-101_C2D28_Tumor,LOXL2,-2.291887
ESP002-101_C2D28_Tumor,SPRY4,-2.557232
ESP002-101_C2D28_Tumor,NFAM1,-2.848237
ESP002-101_C2D28_Tumor,SYK,-1.142816
ESP002-101_C2D28_Tumor,COMP,-2.830666
ESP002-101_C2D28_Tumor,IFI6,-1.243252
ESP002-101_C2D28_Tumor,RASGRF1,-4.493889
ESP002-101_C2D28_Tumor,HDAC5,0.474262
ESP002-101_C2D28_Tumor,BAMBI,-1.454808
ESP002-101_C2D28_Tumor,MAGEC1,-5.222167
