sampleId,geneSymbol,expressionLevel
USA002-102_C2D28_Tumor,TLR3,0.144887
USA002-102_C2D28_Tumor,IL2RG,-0.89481
USA002-102_C2D28_Tumor,CD84,-1.254003
USA002-102_C2D28_Tumor,HLA-DPA1,2.167259
USA002-102_C2D28_Tumor,RBL2,1.119567
USA002-102_C2D28_Tumor,CCL18,-3.559062
USA002-102_C2D28_Tumor,IRF3,0.92515
USA002-102_C2D28_Tumor,TNFRSF8,-5.583846
USA002-102_C2D28_Tumor,KIR3DL2,-5.109151
USA002-102_C2D28_Tumor,TNFSF13,-2.242878
USA002-102_C2D28_Tumor,CLECL1,-3.530843
USA002-102_C2D28_Tumor,TNFRSF10B,0.011955
USA002-102_C2D28_Tumor,MAGEC2,-6.9587
USA002-102_C2D28_Tumor,CDKN2A,-2.006643
USA002-102_C2D28_Tumor,ADM,-1.579509
USA002-102_C2D28_Tumor,PNOC,-4.995775
USA002-102_C2D28_Tumor,CD247,-2.506073
USA002-102_C2D28_Tumor,PTPRC,0.201659
USA002-102_C2D28_Tumor,OAS3,-1.023881
USA002-102_C2D28_Tumor,LAG3,-2.24614
USA002-102_C2D28_Tumor,FOSL1,-3.579497
USA002-102_C2D28_Tumor,EOMES,-2.968438
USA002-102_C2D28_Tumor,IL10RA,-1.701185
USA002-102_C2D28_Tumor,WDR76,-3.621589
USA002-102_C2D28_Tumor,GPC4,-3.761186
USA002-102_C2D28_Tumor,GTSF1,2.446612
USA002-102_C2D28_Tumor,SLAMF7,-4.159869
USA002-102_C2D28_Tumor,RSAD2,-2.250572
USA002-102_C2D28_Tumor,TLR5,-2.096104
USA002-102_C2D28_Tumor,VEGFA,-1.435031
USA002-102_C2D28_Tumor,ULBP3,2.502053
USA002-102_C2D28_Tumor,COL5A1,1.377818
USA002-102_C2D28_Tumor,CD3D,0.768725
USA002-102_C2D28_Tumor,FBP1,-2.962665
USA002-102_C2D28_Tumor,ERO1A,0.098408
USA002-102_C2D28_Tumor,CCL21,1.182839
USA002-102_C2D28_Tumor,E2F3,-2.709776
USA002-102_C2D28_Tumor,LDHA,3.595173
USA002-102_C2D28_Tumor,MS4A1,-3.434127
USA002-102_C2D28_Tumor,CD69,-1.130971
USA002-102_C2D28_Tumor,SERPINB5,2.700776
USA002-102_C2D28_Tumor,FAP,-2.745087
USA002-102_C2D28_Tumor,ITGA2,0.338471
USA002-102_C2D28_Tumor,SIGLEC5,-5.433515
USA002-102_C2D28_Tumor,SIRPB2,-3.563151
USA002-102_C2D28_Tumor,EPM2AIP1,-0.589165
USA002-102_C2D28_Tumor,FGF18,-3.558846
USA002-102_C2D28_Tumor,HRAS,0.994912
USA002-102_C2D28_Tumor,CCND1,2.808356
USA002-102_C2D28_Tumor,LAMB3,1.219891
USA002-102_C2D28_Tumor,IL26,4.391357
USA002-102_C2D28_Tumor,ID4,0.941487
USA002-102_C2D28_Tumor,ITK,5.38982
USA002-102_C2D28_Tumor,CCL4,-3.032678
USA002-102_C2D28_Tumor,GZMH,-4.065335
USA002-102_C2D28_Tumor,API5,1.993217
USA002-102_C2D28_Tumor,PTGER4,-0.951361
USA002-102_C2D28_Tumor,ITGB8,-0.962788
USA002-102_C2D28_Tumor,TNKS,-0.747403
USA002-102_C2D28_Tumor,CEACAM1,4.613391
USA002-102_C2D28_Tumor,B2M,6.200557
USA002-102_C2D28_Tumor,TP53,1.503291
USA002-102_C2D28_Tumor,MAGEB2,-3.770235
USA002-102_C2D28_Tumor,LYZ,3.82556
USA002-102_C2D28_Tumor,NCAM1,-3.410703
USA002-102_C2D28_Tumor,TCL1A,-5.144097
USA002-102_C2D28_Tumor,HDC,-3.285782
USA002-102_C2D28_Tumor,CD27,-2.497795
USA002-102_C2D28_Tumor,SBNO2,0.971511
USA002-102_C2D28_Tumor,PECAM1,0.377006
USA002-102_C2D28_Tumor,SERPINH1,0.12505
USA002-102_C2D28_Tumor,SPP1,-5.296739
USA002-102_C2D28_Tumor,EGFR,0.700755
USA002-102_C2D28_Tumor,CASP8,-1.140454
USA002-102_C2D28_Tumor,CCNA1,-4.572478
USA002-102_C2D28_Tumor,TNFAIP3,-1.637881
USA002-102_C2D28_Tumor,CDC25C,-4.259085
USA002-102_C2D28_Tumor,CXCR6,-3.073687
USA002-102_C2D28_Tumor,DLL1,-0.954669
USA002-102_C2D28_Tumor,OAS1,0.061468
USA002-102_C2D28_Tumor,HLA-DQB1,1.264065
USA002-102_C2D28_Tumor,ROBO4,-3.944087
USA002-102_C2D28_Tumor,NFKB1,0.327342
USA002-102_C2D28_Tumor,IFI27,3.728941
USA002-102_C2D28_Tumor,ULBP1,2.059976
USA002-102_C2D28_Tumor,HLA-DMB,0.021519
USA002-102_C2D28_Tumor,CDKN1C,-0.869316
USA002-102_C2D28_Tumor,CEP55,-2.548949
USA002-102_C2D28_Tumor,ARG1,0.174425
USA002-102_C2D28_Tumor,PLOD2,-4.447361
USA002-102_C2D28_Tumor,LAIR1,-1.663242
USA002-102_C2D28_Tumor,SHC2,-2.045349
USA002-102_C2D28_Tumor,STAT3,2.429426
USA002-102_C2D28_Tumor,CCL17,3.576679
USA002-102_C2D28_Tumor,CD45RO,-0.152628
USA002-102_C2D28_Tumor,CD2,-0.838193
USA002-102_C2D28_Tumor,IL7R,-1.729674
USA002-102_C2D28_Tumor,FLNB,0.899656
USA002-102_C2D28_Tumor,PSMB5,1.737572
USA002-102_C2D28_Tumor,SLC1A5,0.723601
USA002-102_C2D28_Tumor,RICTOR,0.776525
USA002-102_C2D28_Tumor,ZAP70,-1.310913
USA002-102_C2D28_Tumor,TNFAIP6,-2.794861
USA002-102_C2D28_Tumor,BTLA,-2.941247
USA002-102_C2D28_Tumor,RELA,0.325993
USA002-102_C2D28_Tumor,STAT5B,6.732296
USA002-102_C2D28_Tumor,MMP7,-2.868306
USA002-102_C2D28_Tumor,TCF3,-0.208856
USA002-102_C2D28_Tumor,IRF8,-0.841061
USA002-102_C2D28_Tumor,NOS2,-5.117712
USA002-102_C2D28_Tumor,A2M,1.63902
USA002-102_C2D28_Tumor,CCL20,-3.291638
USA002-102_C2D28_Tumor,MKI67,-1.382943
USA002-102_C2D28_Tumor,IFNGR1,3.16802
USA002-102_C2D28_Tumor,INHBA,-4.801672
USA002-102_C2D28_Tumor,WNT5B,-3.620245
USA002-102_C2D28_Tumor,CXCL5,-3.811755
USA002-102_C2D28_Tumor,SOX10,-2.310255
USA002-102_C2D28_Tumor,EGR1,0.901933
USA002-102_C2D28_Tumor,STAT4,-2.828855
USA002-102_C2D28_Tumor,IFIT3,-1.88746
USA002-102_C2D28_Tumor,GMIP,-2.096945
USA002-102_C2D28_Tumor,ARNT2,-2.015659
USA002-102_C2D28_Tumor,UBE2C,-2.022494
USA002-102_C2D28_Tumor,IKZF1,6.79217
USA002-102_C2D28_Tumor,CHUK,0.275644
USA002-102_C2D28_Tumor,T3JAM,5.310253
USA002-102_C2D28_Tumor,GHR,-2.904428
USA002-102_C2D28_Tumor,TPI1,2.491515
USA002-102_C2D28_Tumor,HAVCR2,-2.858864
USA002-102_C2D28_Tumor,GOT2,-1.252754
USA002-102_C2D28_Tumor,PIK3CA,-0.373104
USA002-102_C2D28_Tumor,TNFSF9,-3.18934
USA002-102_C2D28_Tumor,IDO1,-1.898347
USA002-102_C2D28_Tumor,APOE,2.858069
USA002-102_C2D28_Tumor,AICDA,0.094372
USA002-102_C2D28_Tumor,LILRB2,-2.587772
USA002-102_C2D28_Tumor,PARP4,-0.497813
USA002-102_C2D28_Tumor,PFKM,-3.974345
USA002-102_C2D28_Tumor,THY1,-0.022002
USA002-102_C2D28_Tumor,SAMD9,-0.62533
USA002-102_C2D28_Tumor,TGFB1,0.357341
USA002-102_C2D28_Tumor,FCGR3A,3.066002
USA002-102_C2D28_Tumor,CD8A,-1.605652
USA002-102_C2D28_Tumor,SELE,-0.980568
USA002-102_C2D28_Tumor,CDKN2B,-0.885135
USA002-102_C2D28_Tumor,CD5,-2.709585
USA002-102_C2D28_Tumor,HLA-A,4.531901
USA002-102_C2D28_Tumor,FZD8,-2.726896
USA002-102_C2D28_Tumor,BCL2L1,-0.179858
USA002-102_C2D28_Tumor,TNFRSF9,-1.292564
USA002-102_C2D28_Tumor,XCL1/2,-2.355252
USA002-102_C2D28_Tumor,MAGEA4,-3.846509
USA002-102_C2D28_Tumor,PMS2,-0.614118
USA002-102_C2D28_Tumor,KLRD1,-2.86638
USA002-102_C2D28_Tumor,NFATC2,-1.157753
USA002-102_C2D28_Tumor,VEGFB,0.124147
USA002-102_C2D28_Tumor,CDC20,-2.580637
USA002-102_C2D28_Tumor,OTOA,-4.071686
USA002-102_C2D28_Tumor,TPSAB1/B2,2.858598
USA002-102_C2D28_Tumor,P4HA1,-0.341952
USA002-102_C2D28_Tumor,P2RY13,-0.51391
USA002-102_C2D28_Tumor,EXO1,-4.669935
USA002-102_C2D28_Tumor,CD70,-3.926708
USA002-102_C2D28_Tumor,DDB2,1.509264
USA002-102_C2D28_Tumor,NDUFA4L2,-0.161259
USA002-102_C2D28_Tumor,IFITM1,1.755402
USA002-102_C2D28_Tumor,IFNAR1,1.304401
USA002-102_C2D28_Tumor,TREM1,-3.524171
USA002-102_C2D28_Tumor,CXCL13,-3.871561
USA002-102_C2D28_Tumor,IL22,1.694033
USA002-102_C2D28_Tumor,TWIST2,-2.811227
USA002-102_C2D28_Tumor,HLA-DRB1,2.97825
USA002-102_C2D28_Tumor,FGFR1,-0.891914
USA002-102_C2D28_Tumor,TBXAS1,-1.518096
USA002-102_C2D28_Tumor,NCR1,-2.96791
USA002-102_C2D28_Tumor,SOX11,-4.528169
USA002-102_C2D28_Tumor,TLR2,-1.179878
USA002-102_C2D28_Tumor,TWF1,0.528123
USA002-102_C2D28_Tumor,CCL5,-0.140111
USA002-102_C2D28_Tumor,ITGAL,-1.985314
USA002-102_C2D28_Tumor,MYCT1,-2.291683
USA002-102_C2D28_Tumor,CD96,-2.096832
USA002-102_C2D28_Tumor,PROM1,-3.737749
USA002-102_C2D28_Tumor,OASL,-2.919361
USA002-102_C2D28_Tumor,IFNG,-4.413818
USA002-102_C2D28_Tumor,BATF3,-1.972589
USA002-102_C2D28_Tumor,EZH2,-0.524625
USA002-102_C2D28_Tumor,IRF5,-2.5187
USA002-102_C2D28_Tumor,PCK2,-0.791393
USA002-102_C2D28_Tumor,EPCAM,-4.189053
USA002-102_C2D28_Tumor,CD19,-4.057437
USA002-102_C2D28_Tumor,GBP4,0.297318
USA002-102_C2D28_Tumor,MSH6,-1.000049
USA002-102_C2D28_Tumor,TNFRSF11B,-3.34366
USA002-102_C2D28_Tumor,NOTCH1,-0.455067
USA002-102_C2D28_Tumor,CASP9,-2.105495
USA002-102_C2D28_Tumor,RAD51C,-1.873196
USA002-102_C2D28_Tumor,HLA-DMA,0.921043
USA002-102_C2D28_Tumor,SFRP1,-0.747546
USA002-102_C2D28_Tumor,MAGEA1,-4.345099
USA002-102_C2D28_Tumor,ENTPD1,-0.177514
USA002-102_C2D28_Tumor,ROCK1,-0.184709
USA002-102_C2D28_Tumor,FCGR2A,0.470814
USA002-102_C2D28_Tumor,NGFR,-1.170192
USA002-102_C2D28_Tumor,ALDOC,-1.29969
USA002-102_C2D28_Tumor,CCNE1,-2.698493
USA002-102_C2D28_Tumor,ITGAX,-1.748264
USA002-102_C2D28_Tumor,BLM,-1.914824
USA002-102_C2D28_Tumor,MLANA,-0.328648
USA002-102_C2D28_Tumor,JCHAIN,5.285814
USA002-102_C2D28_Tumor,FCGR1A,-2.559629
USA002-102_C2D28_Tumor,CD47,2.222073
USA002-102_C2D28_Tumor,CSF2,-2.259542
USA002-102_C2D28_Tumor,CDH5,-1.884378
USA002-102_C2D28_Tumor,SLC7A5,-1.504295
USA002-102_C2D28_Tumor,GIMAP4,-0.800383
USA002-102_C2D28_Tumor,HIF1A,0.424156
USA002-102_C2D28_Tumor,CDK2,0.179016
USA002-102_C2D28_Tumor,PDCD1,-3.708169
USA002-102_C2D28_Tumor,ATF3,-0.834605
USA002-102_C2D28_Tumor,TIE1,-2.085658
USA002-102_C2D28_Tumor,CD44,3.535718
USA002-102_C2D28_Tumor,ALDOA,3.333873
USA002-102_C2D28_Tumor,FAS,-1.102363
USA002-102_C2D28_Tumor,MRE11,0.378571
USA002-102_C2D28_Tumor,IL10,-4.385251
USA002-102_C2D28_Tumor,BMP2,-1.231668
USA002-102_C2D28_Tumor,BAX,-1.153285
USA002-102_C2D28_Tumor,EIF5AL1,-4.779235
USA002-102_C2D28_Tumor,KIT,0.37776
USA002-102_C2D28_Tumor,CDK6,-0.599548
USA002-102_C2D28_Tumor,SPIB,-2.250491
USA002-102_C2D28_Tumor,PFKFB3,-1.918783
USA002-102_C2D28_Tumor,CXCL12,2.178986
USA002-102_C2D28_Tumor,CSF3,-4.106239
USA002-102_C2D28_Tumor,KIR2DL3,-4.483085
USA002-102_C2D28_Tumor,CD40,-0.188362
USA002-102_C2D28_Tumor,IRF1,1.512807
USA002-102_C2D28_Tumor,MGMT,-1.30239
USA002-102_C2D28_Tumor,GLUD1,1.925307
USA002-102_C2D28_Tumor,IFI35,-0.221256
USA002-102_C2D28_Tumor,PF4,-3.775409
USA002-102_C2D28_Tumor,GPSM3,-1.142895
USA002-102_C2D28_Tumor,SLC2A1,-2.052205
USA002-102_C2D28_Tumor,PLS3 (T-plastin),6.520664
USA002-102_C2D28_Tumor,IL2,-3.566995
USA002-102_C2D28_Tumor,CREBBP,6.557876
USA002-102_C2D28_Tumor,SNAI1,-2.971864
USA002-102_C2D28_Tumor,CTNNB1,3.384967
USA002-102_C2D28_Tumor,NOTCH2,0.979673
USA002-102_C2D28_Tumor,NFKB2,1.318563
USA002-102_C2D28_Tumor,IL33,-0.892897
USA002-102_C2D28_Tumor,TREM2,-2.779522
USA002-102_C2D28_Tumor,CCL26,1.643148
USA002-102_C2D28_Tumor,LAMC2,0.031703
USA002-102_C2D28_Tumor,AQP9,0.067186
USA002-102_C2D28_Tumor,NKp30(NCR3),3.42476
USA002-102_C2D28_Tumor,PRKCA,-2.011852
USA002-102_C2D28_Tumor,TSLP,-2.880694
USA002-102_C2D28_Tumor,HLA-DOB,-1.946337
USA002-102_C2D28_Tumor,ANGPTL4,-2.189379
USA002-102_C2D28_Tumor,TNFRSF25,0.720717
USA002-102_C2D28_Tumor,MS4A4A,-0.44043
USA002-102_C2D28_Tumor,CLEC5A,-0.989061
USA002-102_C2D28_Tumor,ITGAM,-2.470496
USA002-102_C2D28_Tumor,MMP9,-0.718657
USA002-102_C2D28_Tumor,CD7,-2.786391
USA002-102_C2D28_Tumor,VHL,-2.705742
USA002-102_C2D28_Tumor,OLFML2B,-2.213158
USA002-102_C2D28_Tumor,IL6,-3.674381
USA002-102_C2D28_Tumor,TNFRSF1A,1.681924
USA002-102_C2D28_Tumor,DKK1,-4.061987
USA002-102_C2D28_Tumor,FANCA,-2.681299
USA002-102_C2D28_Tumor,TNF,-0.460592
USA002-102_C2D28_Tumor,LTB,0.915636
USA002-102_C2D28_Tumor,PPARGC1B,-2.429435
USA002-102_C2D28_Tumor,RPS6KB1,-0.632934
USA002-102_C2D28_Tumor,CD38,-4.962726
USA002-102_C2D28_Tumor,DTX3L,1.104122
USA002-102_C2D28_Tumor,TMEM173,-0.193908
USA002-102_C2D28_Tumor,TYK2,5.421087
USA002-102_C2D28_Tumor,NEIL1,-1.527498
USA002-102_C2D28_Tumor,HELLS,-0.995068
USA002-102_C2D28_Tumor,TGFBR1,0.753196
USA002-102_C2D28_Tumor,MB21D1,-1.761177
USA002-102_C2D28_Tumor,CCR2,-1.824367
USA002-102_C2D28_Tumor,MSH2,-0.634416
USA002-102_C2D28_Tumor,RAD51,-3.253455
USA002-102_C2D28_Tumor,TNFRSF18,-1.245341
USA002-102_C2D28_Tumor,FCGR3A/B,-2.713517
USA002-102_C2D28_Tumor,STAT1,0.292148
USA002-102_C2D28_Tumor,CTSS,1.024477
USA002-102_C2D28_Tumor,PDK1,0.510532
USA002-102_C2D28_Tumor,ITGAV,1.347546
USA002-102_C2D28_Tumor,ANGPT1,-3.703628
USA002-102_C2D28_Tumor,BCL6B,-2.81017
USA002-102_C2D28_Tumor,CDH2,-3.53184
USA002-102_C2D28_Tumor,CSF3R,-2.797666
USA002-102_C2D28_Tumor,RELB,0.133701
USA002-102_C2D28_Tumor,HLA-G,6.716346
USA002-102_C2D28_Tumor,CXCL16,0.295945
USA002-102_C2D28_Tumor,IL6R,-0.784642
USA002-102_C2D28_Tumor,PDGFA,-2.192507
USA002-102_C2D28_Tumor,PIK3R1,1.651467
USA002-102_C2D28_Tumor,HK1,-0.923695
USA002-102_C2D28_Tumor,AXL,-2.161585
USA002-102_C2D28_Tumor,HK2,-0.180445
USA002-102_C2D28_Tumor,PDGFRB,-0.202726
USA002-102_C2D28_Tumor,SMAD3,5.298861
USA002-102_C2D28_Tumor,FADD,-0.386344
USA002-102_C2D28_Tumor,CD74,5.767826
USA002-102_C2D28_Tumor,RIPK2,-1.657691
USA002-102_C2D28_Tumor,CD45RB,-1.653945
USA002-102_C2D28_Tumor,BAD,-1.2433
USA002-102_C2D28_Tumor,PKM,3.612532
USA002-102_C2D28_Tumor,KLRB1,-4.664579
USA002-102_C2D28_Tumor,ADORA2A,-3.110729
USA002-102_C2D28_Tumor,IFIT1,-1.469819
USA002-102_C2D28_Tumor,UBE2T,-3.304234
